IP address,Protocol version,User agent,Connected since,Services,Height,Hostname,City,Country code,Latitude,Longitude,Timezone,ASN,Organization name,Coordinates
"134.209.127.155:8333",70015,"/Satoshi:0.18.0/","2022-09-21T22:04:26.000Z",1032,760762,"134.209.127.155","North Bergen","US",40.793,-74.0247,"America/New_York","AS14061","DIGITALOCEAN-ASN","40.793, -74.0247"
"76.24.253.27:8333",70015,"/Satoshi:0.17.1/","2022-10-13T21:30:32.000Z",1037,760762,"c-76-24-253-27.hsd1.nh.comcast.net","White River Junction","US",43.6722,-72.3813,"America/New_York","AS7922","COMCAST-7922","43.6722, -72.3813"
"tevdhdm3samakwqb5pe65u6t6qsryn4ydnodm77tv3eeknfp55bvpuid.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T22:43:36.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"35epbnb3vwdeegd7f3nvvz6inetu6c7bybo5d3nmzgwavaxjedrkrnid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:58:27.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"73.81.219.209:8333",70016,"/Satoshi:22.0.0/","2022-10-28T01:35:39.000Z",1101,760762,"c-73-81-219-209.hsd1.pa.comcast.net","Philadelphia","US",39.9664,-75.1685,"America/New_York","AS7922","COMCAST-7922","39.9664, -75.1685"
"yrahvmc5sqvqkg4wq53t66grvd2x6gbpo4kr3d6i2wwhxtobwrq4nxad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T00:06:44.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"zxc2bzuqdkippxthxbg7n7e3lznbcnx7zyitlhwvjusbwr5v32oxueid.onion:8333",70016,"/Satoshi:0.21.0/","2022-10-29T02:11:45.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"cb5aivblk7tqcrnll4kcn4l5jmrlkjgvdozuzgdw4tu6etzectyaggqd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T19:55:05.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"dgf5lhwqljpalmposiixp5ckhtumfk264loblj4k7dtfkaosjsmrefyd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-29T02:19:46.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"tdvyc4kkwkjymjvh2zg4egq45gmgtwml7nbbdxvm4lpvjblmpk3pu6id.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T02:03:27.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"54.183.200.90:8333",70016,"/Satoshi:0.21.1/","2022-10-29T03:09:18.000Z",1037,760762,"ec2-54-183-200-90.us-west-1.compute.amazonaws.com","San Jose","US",37.1835,-121.7714,"America/Los_Angeles","AS16509","AMAZON-02","37.1835, -121.7714"
"btoz4kwhclutb4abawndth3puysr6ay2qavfjxotoxlpv2aknggqsqad.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T23:58:28.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"3agbdvmp4iyo4rpdygeedidpbon5txv4efo2xxvqbzr22puwtjywtqid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T08:55:51.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"mfc2ob72zcqchq6xewwhbtq4al4ixj36tu2jjq2d6kmvll7t7zrnpdqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-11T14:28:48.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"pem6ddjmeiqbsmost4ohf7lr26aqa5nl7ihc7fja3w3fvn7ors77f4ad.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T14:28:50.000Z",1037,760760,,,,,,,"TOR","Tor network","0, 0"
"70.66.248.170:8333",70016,"/Satoshi:22.0.0/","2022-10-28T23:16:39.000Z",1033,760762,"S010668d79a6be562.gv.shawcable.net","Victoria","CA",48.4808,-123.3165,"America/Vancouver","AS6327","SHAW","48.4808, -123.3165"
"rgi5dudro2raqtl3oh5e4ybgn4og4ch7rgaaqeg6qpgik6bekxfxvvyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T14:06:35.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"gd2twh4eijp5o3c4ces5g26usqitokxmfjgc6eszdcquv4xynif6vdyd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T23:58:27.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"ugck5wtqydai4opqas6wqhugrbbrhjijsxzlxvwkbvaxopfptsakzgad.onion:8333",70016,"/Satoshi:22.0.0(RoninDojo 1.14.1)/","2022-10-28T07:08:59.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"199.91.67.75:8333",70016,"/Satoshi:22.0.0/","2022-10-28T12:27:20.000Z",1033,760762,"199-91-67-75.static.hvvc.us",,"US",37.751,-97.822,"America/Chicago","AS10480","RA-N002","37.751, -97.822"
"176.9.101.122:8333",70015,"/Satoshi:0.18.0/","2022-09-21T21:56:08.000Z",1037,760762,"static.122.101.9.176.clients.your-server.de",,"DE",51.2993,9.491,"Europe/Berlin","AS24940","Hetzner Online GmbH","51.2993, 9.491"
"gzkpd7oggzbc23zxsr4armwcilteipm37ftgjcmkuwgxhsv3f245xwyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T02:50:32.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"xcodd7top72kanbh3f57bxutppygoypapearq5lfr6uj2bj7mqmbzmyd.onion:8333",70016,"/Satoshi:0.21.0/","2022-10-28T23:25:19.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"206.55.178.157:8333",70016,"/Satoshi:23.0.0/","2022-10-28T04:39:06.000Z",1033,760762,"206-55-178-157.fttp.usinternet.com","Minneapolis","US",44.9399,-93.2548,"America/Chicago","AS10242","USINTERNET","44.9399, -93.2548"
"162.55.179.141:8333",70016,"/Satoshi:22.0.0/","2022-10-28T08:06:57.000Z",1032,760762,"static.141.179.55.162.clients.your-server.de",,"DE",51.2993,9.491,"Europe/Berlin","AS24940","Hetzner Online GmbH","51.2993, 9.491"
"eqdf7k6jjeshfqwxg2krokeiuztux6ahmxqvcwvsn5inmt3xmnllfnqd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-29T00:07:01.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"65.108.59.77:8333",70016,"/Satoshi:22.0.0/","2022-10-29T03:09:18.000Z",1033,760760,"static.77.59.108.65.clients.your-server.de","Helsinki","FI",60.1792,24.9337,"Europe/Helsinki","AS24940","Hetzner Online GmbH","60.1792, 24.9337"
"zjgnxih45rz3kalgxvhyebyavcnohmoa3bcnl5cwkmq5pmbyypavqcyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T00:32:04.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"46.105.76.211:8333",70016,"/Satoshi:23.0.0/","2022-10-23T13:16:14.000Z",1033,760762,"rust-eze.fr",,"FR",48.8582,2.3387,"Europe/Paris","AS16276","OVH SAS","48.8582, 2.3387"
"219.117.249.173:8333",70016,"/Satoshi:22.0.0/","2022-10-28T09:36:23.000Z",1033,760762,"server28.em-mobile.com","Yokohama","JP",35.4343,139.6466,"Asia/Tokyo","AS2514","NTT PC Communications, Inc.","35.4343, 139.6466"
"lvcg2aebkqgz44ehhztxrkr4gtzdz3zoq3dry4ngms475qpueonsmiad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:50:44.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"tvqct6kfvqgwi4r5ikrgynrmxhflfkx6mr2hwza77ozue7qy4aa54rad.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T23:41:35.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"frkuvsnqhgsu47mo4qztu5sumg5w5jxle5gxssg5ep767uiccdp5dkid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:41:58.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"165.227.163.238:8333",70015,"/Satoshi:0.20.1/","2022-10-29T03:09:21.000Z",1037,760762,"165.227.163.238","Frankfurt am Main","DE",50.1188,8.6843,"Europe/Berlin","AS14061","DIGITALOCEAN-ASN","50.1188, 8.6843"
"i4nmre4o6vzxacgeoi66vzr23i7c7u7yiqud55jf2a6oirgohhfopqyd.onion:8333",70016,"/Satoshi:22.0.0(RoninDojo 1.14.1)/","2022-10-28T23:33:30.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"47.88.86.79:8333",70015,"/Satoshi:0.20.1/","2022-09-21T21:56:09.000Z",1033,760762,"47.88.86.79","San Mateo","US",37.5517,-122.33,"America/Los_Angeles","AS45102","Alibaba US Technology Co., Ltd.","37.5517, -122.33"
"6kf4ooedx7vw5svjypmm63xqtebykf7wphisl47kepv5qa5zcom3puad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T11:03:16.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"cwy2witwud6lx5tmcbydmkp57ncwpst2xn6qnxods3x6jiox5q4keiyd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T05:28:59.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"nhltoj2xzzd6rfrjkxeifecli47rnrpijldrekulcs5fqufrxjdsu6yd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T04:47:29.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"kmemuilkw74sswqvd7gssqrxzushk6rvp4otllbn4zpunbefaf7joyqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T05:37:55.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"jal4fq73bqpm4f4wsdwdyawup7643u6g7ype4vzshdov77htfe5upnyd.onion:8333",70016,"/Satoshi:23.0.0(Fandangos)/","2022-10-28T11:33:56.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"nz76nnra2anxszicw262pu7w6dkkpz56cfd4hhdkjgjummaqc4ccxzid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T12:57:46.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"5mtowlg6fhrizhq2wd4sy4py52yaherutyrt6d6jhl64fxlfwpiegxqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T17:41:19.000Z",1032,760762,,,,,,,"TOR","Tor network","0, 0"
"my5u4dvy23z7zlpc6dx2skvu6jr7ubfqvab6qvg7g6vl4voowiluxsyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:16:45.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"87.211.224.212:8333",70016,"/Satoshi:22.0.0/","2022-10-27T12:33:31.000Z",1033,760762,"ip212-224-211-87.adsl2.static.versatel.nl","Hillegom","NL",52.2897,4.5821,"Europe/Amsterdam","AS13127","T-mobile Netherlands B.V.","52.2897, 4.5821"
"miglj5bvxcmwjs646mrclseaamt2mxjjz3tuy2cddbfmmec2t6qb3zqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:50:21.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"kdtcerxdkgruoqw7chgyh2bvw6kpgvmrkqufdedevxlg64j7spxb4nyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T03:01:18.000Z",1033,760760,,,,,,,"TOR","Tor network","0, 0"
"llkm5ylrgbd3vwpvg5t55amioju4blrm2spb2wj4c3m3teq4xoqebwad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T10:09:12.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"wrt2sd4kcjwv24y7mswzsamcc5drve63mp56bzxxmwggqfkpflq3qmqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T02:36:09.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"209.97.136.213:8333",70016,"/Satoshi:22.0.0/","2022-10-29T03:01:08.000Z",1032,760760,"209.97.136.213","London","GB",51.5368,-0.6718,"Europe/London","AS14061","DIGITALOCEAN-ASN","51.5368, -0.6718"
"mgbsbfuvlvotfffmthfj5oca7eitshvjwqtpqiyrlcupzx7w25cpnaid.onion:8333",70016,"/Satoshi:0.21.1/","2022-10-29T02:36:21.000Z",1032,760762,,,,,,,"TOR","Tor network","0, 0"
"85.255.89.244:8333",70016,"/Satoshi:0.21.1/","2022-10-29T02:44:28.000Z",1032,760762,"85.255.89.244","Chrudim","CZ",49.9487,15.7933,"Europe/Prague","AS198668","Tlapnet s.r.o.","49.9487, 15.7933"
"[2600:2b00:7961:a800:2a71:e526:879:f197]:8333",70016,"/Satoshi:22.0.0(FutureBit-Apollo-Node)/","2022-10-28T17:56:22.000Z",1033,760762,"2600:2b00:7961:a800:2a71:e526:879:f197","Loveland","US",39.2454,-84.2537,"America/New_York","AS6181","FUSE-NET","39.2454, -84.2537"
"[2a01:4f8:190:546e::2]:8333",70016,"/Satoshi:23.0.0/","2022-10-19T01:04:17.000Z",1101,760762,"kauri.solarcoin.org","Gunzenhausen","DE",49.1156,10.7511,"Europe/Berlin","AS24940","Hetzner Online GmbH","49.1156, 10.7511"
"hmwi3lwct4hhqlmhom6mgw5mzae4xaziscttp36jebrlxypd65z6j7qd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-29T00:31:49.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"lgytxpvxnlpevxzjpkzw64o7e43amtw6zepzaxrmawlhmbieba75d5ad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T00:07:14.000Z",1097,760762,,,,,,,"TOR","Tor network","0, 0"
"142.132.198.16:8333",70016,"/Satoshi:22.0.0/","2022-10-29T00:15:05.000Z",1033,760762,"static.16.198.132.142.clients.your-server.de",,"DE",51.2993,9.491,"Europe/Berlin","AS24940","Hetzner Online GmbH","51.2993, 9.491"
"sijcpqi2bspzputpidqezpfzatwbflwyt2pydn4qigj4koqkeqhqzqyd.onion:8333",70016,"/Satoshi:23.0.0/Knots:20220529/","2022-10-29T02:11:55.000Z",67109965,760762,,,,,,,"TOR","Tor network","0, 0"
"bzb74unsgxuv3wrkjzee4nxe7knmf44a3tbwsf5ljvfci7hjidmlflid.onion:8333",70016,"/Satoshi:0.21.1/","2022-10-28T22:27:29.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"130.61.30.186:8333",70016,"/Satoshi:0.20.99/","2022-09-21T21:56:09.000Z",1033,760762,"130.61.30.186","Frankfurt am Main","DE",50.1049,8.6295,"Europe/Berlin","AS31898","ORACLE-BMC-31898","50.1049, 8.6295"
"wkb7dfcv4j6h5yulf5phgop273aeteeuwprcje4uu4ax6vddqeib7pid.onion:8333",70016,"/Satoshi:23.99.0/","2022-10-28T07:01:04.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"m4gikqwfnb6ai4lkil3txyzrvyme2aeircyeijngnngjmmtmwcqwwuqd.onion:8333",70016,"/Satoshi:22.0.0/Knots:20211108/","2022-10-28T23:16:44.000Z",1101,760762,,,,,,,"TOR","Tor network","0, 0"
"96.241.80.222:8333",70016,"/Satoshi:0.21.1/","2022-10-28T19:06:54.000Z",1032,760762,"pool-96-241-80-222.washdc.fios.verizon.net","Herndon","US",38.9841,-77.3672,"America/New_York","AS701","UUNET","38.9841, -77.3672"
"[2001:41d0:8:6d0e::1]:8333",70016,"/Satoshi:23.0.0/","2022-09-21T22:30:14.000Z",1033,760762,"2001:41d0:8:6d0e::1",,"FR",48.8582,2.3387,"Europe/Paris","AS16276","OVH SAS","48.8582, 2.3387"
"ir2fgivbghc44k5idjd526xbcswaemi2kvk4o66b53jrrpbzpo6euhid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T00:40:41.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"bewix4sftqqzgcxxk5tept66zueu3a6qslp3tlfoqxofunlbpc7gzvid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T00:15:07.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"oc7m6c32bzz4s4p22wcm63hudq5gvxldd7z767awjdqwbstmocp7zvid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T00:23:23.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"glp5z36juz4zfh7touj5tbchprcfbdptdhci7shyyimd6bbjlcijjeqd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T08:07:10.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"2scx67r6c425ppbu2jjuehgpmwetcjjut4u7eyrjteh7xopbduijkwyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T02:44:39.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"nj5az6ihwxgyre3zkzxvlyks7oo6s4tjpgyh53znzkeiykgf5743nuad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T00:06:50.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"51.254.199.134:8333",70016,"/Satoshi:22.0.0/","2022-10-27T21:45:21.000Z",1033,760762,"ns3022845.ip-51-254-199.eu",,"FR",48.8582,2.3387,"Europe/Paris","AS16276","OVH SAS","48.8582, 2.3387"
"4ltu2rcdayzva6ad5s6xwfe5kqtifmsaywjbixxh4yqiptg4t4wvrpid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:41:41.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"103.26.16.240:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:33:06.000Z",1033,760762,"103-26-16-240.ufb.ff.net.nz","Omokoroa","NZ",-37.6369,176.0487,"Pacific/Auckland","AS132857","FULL FLAVOUR LIMITED","-37.6369, 176.0487"
"fo5reuotmc5mcopdhazhdhvnc4u4fnvvqdmuskwrayrgdc4sh4uq7uid.onion:8333",70016,"/Satoshi:23.0.0(@wiz)/","2022-10-28T22:35:37.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"70.35.98.12:8333",70016,"/Satoshi:23.0.0/","2022-10-28T01:19:09.000Z",1101,760762,"rockdell.org","Kasson","US",44.0225,-92.7482,"America/Chicago","AS32264","KMTELECOM","44.0225, -92.7482"
"46.188.59.24:8333",70016,"/Satoshi:0.21.0/","2022-10-29T01:05:00.000Z",1032,760762,"broadband-46-188-59-24.2com.net","Moscow","RU",55.7483,37.6171,"Europe/Moscow","AS8334","LLC SETEL","55.7483, 37.6171"
"4m2dn6xxnk7z6og277w7jbwux62p656cy3wdemq4dv3ebddnd6wz6syd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T23:58:36.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"139.59.92.87:8333",70015,"/Satoshi:0.20.1/","2022-10-29T03:09:18.000Z",1037,760760,"139.59.92.87","Bengaluru","IN",12.9634,77.5855,"Asia/Kolkata","AS14061","DIGITALOCEAN-ASN","12.9634, 77.5855"
"15.236.122.186:8333",70016,"/Satoshi:0.21.1/","2022-10-29T03:09:18.000Z",1037,760762,"ec2-15-236-122-186.eu-west-3.compute.amazonaws.com","Paris","FR",48.8323,2.4075,"Europe/Paris","AS16509","AMAZON-02","48.8323, 2.4075"
"15.204.163.112:30200",70016,"/Satoshi:23.0.0/","2022-09-21T21:56:09.000Z",1033,760762,"ns1015469.ip-15-204-163.us","Reston","US",38.9609,-77.3429,"America/New_York","AS16276","OVH SAS","38.9609, -77.3429"
"136.25.9.167:8333",70016,"/Satoshi:23.0.0/","2022-10-22T23:29:32.000Z",1033,760762,"136-25-9-167.cab.webpass.net","San Francisco","US",37.7695,-122.385,"America/Los_Angeles","AS19165","WEBPASS","37.7695, -122.385"
"188.69.232.65:8333",70016,"/Satoshi:23.0.0/","2022-10-28T22:43:07.000Z",1101,760762,"md-188-69-232-65.omni.lt","Vilnius","LT",54.6816,25.3225,"Europe/Vilnius","AS8764","Telia Lietuva, AB","54.6816, 25.3225"
"gw3mbr7ltcswfkv55yc4qtayrk3kleo3i77tpv45fgafdnhnrt5qljqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T18:12:05.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"kbd6jzzug3vxnlscf2twwm5gzxripbwja4rkistjpnboatxk3fqb3aqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T19:47:00.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"aiq3kth6gc4rwaumfkprulvdg6pouxavymbtkv5l5xg6cmr63ngpgbyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T08:55:46.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"fytzprcqcbw2t3ngylmjnzjrwtumm3r7kuv4skymnfq5kpoxfu7hiuyd.onion:8333",70016,"/Satoshi:23.0.0/Knots:20220529/","2022-10-29T00:40:09.000Z",67109965,760762,,,,,,,"TOR","Tor network","0, 0"
"185.142.236.120:8333",70016,"/Satoshi:23.0.0/","2022-10-29T00:48:23.000Z",1032,760762,"6ksu4d53p.bikebuildersource.com","Amsterdam","NL",52.4059,4.8298,"Europe/Amsterdam","AS174","COGENT-174","52.4059, 4.8298"
"[2401:7000:ca77:1300:3ed3:5525:d5b3:82]:8333",70015,"/Satoshi:0.20.0/","2022-10-25T02:38:45.000Z",1033,760762,"2401:7000:ca77:1300:3ed3:5525:d5b3:82","Inglewood","NZ",-39.199,174.1532,"Pacific/Auckland","AS45177","Devoli","-39.199, 174.1532"
"ufdufgviut4c5csljgnh3z6vrkpubceqwo4acuivtsl7aqptazxvztyd.onion:8333",70016,"/Satoshi:22.0.0/","2022-10-28T15:46:03.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"vea2ud3krfhcweh7cltwjq63lfbf463222wtirk6qyqesl3225oxd2ad.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T06:52:16.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"112.119.122.144:8333",70016,"/Satoshi:22.0.0/","2022-10-28T04:55:33.000Z",1033,760762,"n112119122144.netvigator.com","Central","HK",22.2908,114.1501,"Asia/Hong_Kong","AS4760","HKT Limited","22.2908, 114.1501"
"quugqvb4lup6kpjo4nkmtb6gf2r2w4yben47zenl7scib7pebyk6tpid.onion:8333",70016,"/Satoshi:22.0.0(FutureBit-Apollo-Node)/","2022-10-29T01:13:33.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"185.193.227.36:8333",70016,"/Satoshi:23.0.0/Knots:20220529/","2022-10-21T08:08:37.000Z",67109965,760762,"c-185-193-227-36.customer.zollikonline.ch","Zollikon","CH",47.3388,8.5769,"Europe/Zurich","AS21232","Genossenschaft GGA Maur","47.3388, 8.5769"
"34.234.247.78:8333",70016,"/Satoshi:23.0.0/","2022-10-06T00:09:17.000Z",1032,760762,"ec2-34-234-247-78.compute-1.amazonaws.com","Ashburn","US",39.0469,-77.4903,"America/New_York","AS14618","AMAZON-AES","39.0469, -77.4903"
"212.86.32.106:8333",70016,"/Satoshi:23.0.0/","2022-10-29T02:27:51.000Z",1033,760762,"212.86.32.106","Berlin","DE",52.5448,13.3862,"Europe/Berlin","AS15366","DNS:NET Internet Service GmbH","52.5448, 13.3862"
"52.78.43.216:8333",70015,"/Satoshi:0.14.99/","2022-09-25T09:21:17.000Z",12,760762,"ec2-52-78-43-216.ap-northeast-2.compute.amazonaws.com","Incheon","KR",37.4585,126.7015,"Asia/Seoul","AS16509","AMAZON-02","37.4585, 126.7015"
"44.197.109.32:8333",70016,"/Satoshi:22.0.0(bitcore)/","2022-10-28T22:43:07.000Z",1033,760762,"ec2-44-197-109-32.compute-1.amazonaws.com","Ashburn","US",39.0469,-77.4903,"America/New_York","AS14618","AMAZON-AES","39.0469, -77.4903"
"uzer43kw6yzbk4kqcq2s5qxb73mnv32zpiewmzwsgpbbeywwn6okmgyd.onion:8333",70016,"/Satoshi:0.21.0/","2022-10-28T23:58:38.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"vxu7gihxzh74p3lqo7kwxp2jiwgorx2as2k7c3xk2x62ygfh43c7lqid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T11:49:06.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"fyppaudnxu2pokhcenpj5ozw7xp3uknohz5nlz4anwttgh47snw55bqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-24T09:10:52.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"[2a01:4f9:3a:3c20::2]:8333",70016,"/Satoshi:23.0.0/","2022-09-21T21:56:12.000Z",1033,760762,"2a01:4f9:3a:3c20::2",,"DE",51.2993,9.491,"Europe/Berlin","AS24940","Hetzner Online GmbH","51.2993, 9.491"
"cimvue2w47z757ovovcq3c6tse5xgggt4nhmbwcjhz3ejfim3icd7aid.onion:8333",70016,"/Satoshi:23.99.0/","2022-10-28T23:16:40.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"31.47.202.112:8333",70016,"/Satoshi:23.0.0/","2022-09-21T21:56:09.000Z",1033,760762,"btc.dohmen.net",,"SE",59.3247,18.056,"Europe/Stockholm","AS34385","Tripnet AB","59.3247, 18.056"
"ojpz7vi6jyb2kml2co7pdkxhdcqxwwywi6krenllvx5kfllvwmn5tmyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-29T03:09:33.000Z",1033,760760,,,,,,,"TOR","Tor network","0, 0"
"6kdnn5ugenrmnxagtlkcoooq5z53bay7d3jnkjwfk4f3vhjsflpti4qd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T20:50:38.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"85.208.71.31:8333",70016,"/Satoshi:23.0.0/","2022-09-23T23:11:24.000Z",1033,760762,"85.208.71.31",,"FR",48.8582,2.3387,"Europe/Paris","AS42275","Three Fourteen SASU","48.8582, 2.3387"
"[2a0e:cb01:2a:6d00:522e:a90a:e733:c589]:8333",70016,"/Satoshi:22.0.0/","2022-10-28T00:46:26.000Z",1033,760762,"2a0e:cb01:2a:6d00:522e:a90a:e733:c589","Southampton","GB",50.9169,-1.422,"Europe/London","AS60377","Toob Limited","50.9169, -1.422"
"437z44jnyll5hcp3lpghq3wo5xyshuu6lowdak2byrtowairqktymbid.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T23:50:09.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"nrwa3ih7fzvg2ysde6ksvsbxav4tpqcg3zh5xyjifkjvezp7fltwzxqd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-28T13:44:09.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"hw7myr2k7h3sv4thg6r5ns3a2cjtehpkahnsby7lem647ren7k73zwyd.onion:8333",70016,"/Satoshi:23.0.0/","2022-10-25T21:21:47.000Z",1037,760762,,,,,,,"TOR","Tor network","0, 0"
"mghp5jre5ntmq3dvv3eiohlhgkbalsf5f4w7fxak4pg4ezpgmw44dtid.onion:8333",70016,"/Satoshi:23.0.0/Knots:20220529/","2022-10-21T09:13:01.000Z",67109965,760762,,,,,,,"TOR","Tor network","0, 0"
"lqydgpo44fcfkuaii5l3ikluojhhgz4gipg3wopnzxahlmc75yhczxid.onion:8333",70016,"/Satoshi:22.0.0(RoninDojo 1.13.0)/","2022-10-28T22:43:23.000Z",1033,760762,,,,,,,"TOR","Tor network","0, 0"
"108.53.82.65:8333",70016,"/Satoshi:22.0.0(FutureBit-Apollo-Node)/","2022-10-28T20:42:32.000Z",1033,760762,"pool-108-53-82-65.nwrknj.fios.verizon.net","Belmar","US",40.1712,-74.0717,"America/New_York","AS701","UUNET","40.1712, -74.0717"
